2,216503,Surveyor Hidrografi,"Surveyor hidrografi melakukan survei di laut, sungai, dan danau dengan mengukur bawah air untuk pembuatan peta, penentuan alur sungai, jalur pelayaran, dan perencanaan pembangunan serta perbaikan pelabuhan, dermaga, dan sarana fisik di bidang pengairan."
2,216504,Surveyor Topografi,"Surveyor topografi melakukan survei tentang bentuk permukaan bumi. Kegiatan ini bertujuan mengenai posisi suatu bagian di permukaan bumi dan menunjuk pada koordinat secara horizontal, seperti garis lintang dan garis bujur, dan secara vertical, yaitu ketinggian. Mengidentifikasi jenis lahan juga termasuk bagian dari objek studi ini."
2,216505,Surveyor Aerial,"Surveyor aerial melakukan survei untuk pemetaan melalui foto udara yang tugasnya meliputi: penandaan dan pengukuran titik kontrol tanah, perekaman, dan interpretasi citra fotografis atau rekaman gambar."
2,216506,Surveyor Cadastral,"Surveyor kadastral melakukan serta mengawasi kegiatan pengukuran dan pemetaan kadastral (sistem informasi tanah yang dibuat berdasarkan persil) dalam rangka pendaftaran, pemisahan, pemecahan, dan penggabungan bidang tanah baik sebagai usaha pelayanan masyarakat sendiri maupun sebagai pegawai badan hukum yang berusaha di bidang pengukuran dan pemetaan."
2,216507,Ahli Pemetaan (Kartografer),"Ahli pemetaan (kartografi) membuat peta dari data yang telah ada dengan merancang dan menggambar peta yang meliputi desain simbol, tata letak peta, isi peta, dan generalisasi."
2,216599,Ahli  Pemetaan Dan Surveyor Lainnya,Jabatan ini mencakup ahli pemetaan dan surveyor lainnya selain dari subgolongan di atas.
2,2166,Perancang Grafis Dan Multimedia,"Perancang grafis dan multimedia marancang konten informasi untuk publikasi komunikasi dan tampilan visual dan audio, menggunakan media cetak, film, elektronik, bentuk-bentuk digital dan media visual dan audio lainnya. Mereka menciptakan efek khusus, animasi, atau gambar visual lainnya untuk digunakan dalam permainan komputer, film, video musik, media cetak dan iklan.  Tugas meliputi -  a) menentukan tujuan dan kendala dari desain melalui konsultasi dengan klien dan stakeholder;  b) melakukan penelitian dan menganalisis kebutuhan komunikasi fungsional;  c) merumuskan konsep desain untuk subjek yang akan dikomunikasikan;  d) mempersiapkan sketsa, diagram, ilustrasi dan layout untuk mengkomunikasikan konsep desain;  e) merancang grafis kompleks dan animasi untuk memenuhi kebutuhan fungsional, estetika dan kreatif dari desain;  f) menciptakan gambar dua dimensi dan tiga dimensi yang menggambarkan obyek dalam gerakan atau menggambarkan proses, menggunakan animasi komputer atau program pemodelan;  g) negosiasi solusi desain dengan klien, manajemen, staf penjualan dan produksi;  h) memilih, menentukan atau merekomendasikan bahan fungsional dan estetika dan media untuk publikasi, pengiriman atau tampilan;  i) merinci dan mendokumentasikan desain yang dipilih untuk produksi;  j) mengawasi atau melaksanakan produksi dalam media yang dipilih.  Contoh Jabatan diklasifikasikan di sini:  - Animator,  - Seniman digital,  - Desainer Grafis  - Ilustrator  - Desainer Multimedia  - desainer Publikasi  - desainer Web  Beberapa Jabatan terkait diklasifikasikan di tempat lain:  - arsitek Interior - 2161 - desainer Interior -3432 - pengembang Multimedia - 2513 - Visual artis - 2651 - pengembang Web- 2513"
2,216601,Animator,"Animator membuat animasi dengan membentuk rankaian gambar dan ekspresi model/tokoh/karakter/benda  dengan memberi efek animasi sesuai dengan skenario dan storyboard yang telah ditentukan, menyalin naskah, serta mengatur pergerakan gambar dan naskah sesuai dengan kapasitas CD atau VCD. Tugasnya meliputi: membuah rangkaian gambar, menempatkan dan menggabungkan gambar model/tokoh/karakter/benda yang telah dibuat ke dalam lay out yang tersedia; menyalin naskah menjadi teks gambar dan menempatkan ke dalam lay out sesuai dengan gambar; memberikan efek animasi  dan mengatur pergerakan  teks dan gambar; mengatur time line cerita sesuai dengan kapasitas CD atau VCD; melakukan penyelarasan  suara, tata cahaya, gambar dan naskah."
2,216602,Seniman Digital,"Seniman digital membuat gambar atau foto digital untuk buku, majalah, iklan, film dan keperluan sejenis. Tugasnya meliputi: mempelajari kebutuhan yang diperlukan dan merundingkan dengan rekan atau pelanggan untuk menentukan lokasi, background, tema, batas ruang, dan informasi lain yang akan digunakan; melakukan studi untuk mendapatkan insipirasi terkait gambar atau foto digital yang akan dibuat, seperti iklan, film, dan lainnya; melaksanakan pekerjaan yang telah mendapat persetujuan melalui media yang paling tepat berdasarkan metode reproduksi tertentu."
2,216603,Perancang Grafis,"Perancang grafiis merancang pola-pola grafis untuk keperluan penerbitan, media cetak, dan elektronik, seperti brosur dan iklan produk dengan menarik. Tugasnya meliputi: menentukan tujuan dan kendala dari desain grafis yang akan dibuat berdasarjkan hasil konsultasi dengan pelanggan dan stakeholder; melakukan penelitian dan menganalisis kebutuhan atau permintaan; memilih unsure dan elemen yang akan dituangkan dala rancangan grafis; merancang pola grafis untuk keperluan karya untuk penerbitan, media cetak dan elektronik, seperti brosur dan iklan produk dengan menarik."
2,216604,Ilustrator Teknik,"Ilustrator teknik menggambar ilustrasi teknik untuk brosur, buku referensi, dan pedoman teknik yang berhubungan dengan perakitan, pemasangan, pengoperasian atau pemakaian, pemeliharaan, dan perbaikan mesin dan peralatan lain. Tugasnya meliputi: memeriksa mesin, peralatan, atau produk yang akan dibuat ilustrasinya, cetak biru dan spesifikasi, foto atau contoh-contoh dan sumber bahan lain serta ringkasan yang diperlukan dan proses reproduksinya; menyiapkan gambar dalam bentuk skema, perspektif, diagonal, diperbesar dan bentuk lain untuk fungsi, hubungan dan jenjang urutan perakitan bagian-bagian atau komponen mengenai suatu objek atau untuk menggambarkan metode operasi dan penyesuaian cara pemeliharaan dan peraturan mengenai keselamatan kerja."
2,216605,Perancang Permainan Interaktif,"Perancang permainan interaktif membuat produk permainan interaktif menggunakan teks, data, grafik, suara, animasi dan efek digital dan visual sesuai standar prosedur perusahaan. Tugasnya meliputi : merancang tata letak, susunan, ukuran tampilan, naskah, dan gambar; membuat tampilan dan nuansa untuk penempatan naskah dan gambar; merapikan tata letak dan mewarnai gambar sesuai layout dan alur cerita permainan interaktif yang dibuat; membuat segala grafis yang berkaitan dengan naskah permaianan interaktif sesuai prosedur kerja perusahaan; membuat gambar untuk label cover CD atau VCD sesuai dengan kesepakatan tim dan isi cerita permainan interaktif; melaporkan hasil pelaksanaan kegiatan dan melaksanakan tugas kedinasan lain yang diberikan oleh atasan."
2,216606,Ilustrator,Ilustrator melakukan penyelarasan musik dan sound effect guna mendukung visual adegan pada film untuk memperjelas maksud dari adegan tersebut dan membuat gambar ilustrasi untuk memperjelas maksud dari sebuah tulisan. Tugasnya meliputi: mempelajari dan memahami naskah untuk disuaikan dengan musik dan sound effect atau ilustrasi gambar yang akan dibuat; membuat gambar ilustrasi; membuat komposisi music untuk keperluan ilustrasi; melakukan penyelarasan musik dan sound effect untuk mendukung visual adegan pada film; mereview hasil penyelarasan atau editing untuk ketepatan durasi dan adegan; melaporkan hasil kerja dan melakukan tugas kedinasan lain yang diberikan oleh atasan.
2,216607,Seniman Lithografi,"Seniman lithografi membuat sketsa rencana hitam putih atau berwarna untuk mengerjakan batu-batu lithografi, foto-engraving dan proses percetakan lain. Tugasnya meliputi: memeproduksi dengan tangan desain multi warna, secara terpisah untuk tiap-tiap warna dan mengumpulkan sketsa yang lengkap untuk foto engraver; mengutip gambar rencana untuk dipindahkan ke klise atau rol cetak, mengubah dan menyesuaikan warna dari pada cetakan yang akan dibuat dan menambahkan rincian lain atau warna pada pelat cetak fotografi atau lithografi; menggambar bahan yang akan dilithografikan pada klise atau pelat cetak, member isi dan memperbaiki bagian gambar yang pekat ataupun terputus dengan menggunakan pena dan tinta khusus."
2,216608,Desainer Multimedia,"Desainer multimedia marancang konten informasi berupa media yang didalamnya terdapat perpaduan (kombinasi) berbagai bentuk elemen informasi, seperti teks, graphics, video, interaktif maupun suara sebagai pendukung untuk mencapai tujuannya yaitu menyampaikan informasi atau sekedar memberikan hiburan bagi target audiens-nya. Tugasnya meliputi: menentukan tujuan dan kendala dari desain melalui konsultasi dengan klien dan stakeholder; merumuskan konsep desain untuk subjek yang akan dikomunikasikan; mempersiapkan sketsa, diagram, ilustrasi dan layout untuk mengkomunikasikan konsep desain; negosiasi solusi desain dengan klien, manajemen, staf penjualan dan produksi; memilih, menentukan atau merekomendasikan bahan fungsional dan estetika dan media untuk publikasi, pengiriman atau tampilan."
2,216609,Desainer Publikasi,"Desainer publikasi marancang konten informasi berupa media yang didalamnya terdapat perpaduan (kombinasi) berbagai bentuk elemen informasi, seperti teks, graphics, video, interaktif maupun suara sebagai pendukung untuk melakukan publikasi, pengumuman, atau penerbitan. Melakukan tugas seperti desainer multimedia, tetapi tujuan rancangan dibuat untuk keperluan publikasi, pengumuman, atau penerbitan."
2,216610,Desainer WEB,"Desainer WEB membuat rancangan website. Tugasnya meliputi: membuat rancangan layout website, membuat bentuk visualnya; mengkonversi dari file Photoshop, Firework atau Gimp kedalam bentuk HTML dan CSS agar bisa dijalankan dengan baik di WEB Browser; mengatur tata letak elemen-elemen yang ada di sebuah website sesuai dengan bentuk visual yang sudah dibuat sebelumnya; memberi efek tambahan yang diperlukan untuk menunjang tampilan website; dan melakukan validasi terhadap kode-kode HTML, melakukan revisi atau update."
2,216699,Perancang Grafis Dan Multimedia Lainnya,Jabatan ini mencakup perancang grafis dan multimedia lainnya selain dari subgolongan di atas.
2,22,Profesional Kesehatan,"Profesional kesehatan mengadakan penelitian, meningkatkan atau mengembangkan konsep, teori dan metode operasional, dan menerapkan pengetahuan ilmiah yang terkait dengan obat-obatan, perawatan, ilmu kesehatan gigi, obat-obatan untuk hewan ternak, farmasi dan promosi kesehatan. Tugasnya meliputi: melakukan penelitian dan mendapatkan pengetahuan ilmiah melalui pembelajaran dari kelainan dan penyakit manusia dan hewan serta cara mengobatinya; menyarankan atau menerapkan tindakan pencegahan dan penyembuhan, atau mempromosikan kesehatan; mempersiapkan makalah dan laporan ilmiah. Pengawasan terhadap pekerja lainnya dapat pula dimasukkan. Jabatan pada subgolongan pokok ini diklasifikasikan sebagai berikut:  221  Dokter medis  222  Profesional keperawatan dan kebidanan  223  Perofesional pengobatan tradisional dan komplementer  224  Praktisi paramedis  225  Dokter Hewan  226  Profesional kesehatan lainnya  Catatan : Dalam menggunakan ISCO dalam aplikasi untuk identifikasi, deskripsi atau pengukuran tenaga kerja kesehatan, perlu dicatat bahwa sejumlah profesi dianggap sebagai bagian tenaga kesehatan pada grup di luar golongan 22, profesional kesehatan. Beberapa Jabatan yang termasuk tetapi tidak dibatasi yaitu: konselor rehabilitasi, Ahli teknik biomedis, psikolog klinik dan ahli pengobatan psikis."
2,221,Dokter Medis,"dokter medis melakukan Studi, mendiagnosa, mengobati dan mencegah penyakit, cedera, dan gangguan fisik dan mental lainnya pada manusia melalui penerapan prinsip-prinsip dan prosedur kedokteran modern. Mereka merencanakan, mengawasi dan mengevaluasi pelaksanaan rencana perawatan dan pengobatan oleh penyedia perawatan kesehatan lainnya, dan melakukan pendidikan kedokteran dan kegiatan penelitian. Tugasnya meliputi: melakukan pemeriksaan fisik pasien dan mewawancarai mereka dan keluarga mereka untuk menentukan status kesehatan mereka; memerintahkan tes diagnostik dan menganalisis temuan; meresepkan dan melakukan pengobatan kuratif dan tindakan pencegahan; melakukan operasi dan prosedur klinis lainnya, memantau kemajuan pasien dan respon terhadap pengobatan; memberikan saran tentang kesehatan, nutrisi dan perilaku gaya hidup yang membantu pencegahan atau pengobatan penyakit dan gangguan, mengidentifikasi dan mengelola komplikasi sebelum, selama dan setelah melahirkan; merencanakan, mengelola dan melaksanakan rencana rujukan untuk pasien yang membutuhkan layanan perawatan kesehatan khusus, jangka panjang atau jenis lain; bertukar informasi medis dengan profesional kesehatan lainnya untuk memastikan perawatan berkelanjutan dan komprehensif; pelaporan kelahiran, kematian dan penyakit ke otoritas pemerintah; melakukan penelitian gangguan dan penyakit manusia dan metode preventif atau kuratif. Jabatan dalam golongan ini diklasifikasikan sebagai berikut: 2211 Praktisi dokter umum 2212 praktisi dokter spesialis"
2,221101,Dokter Umum,"Dokter Umum melakukan pemeriksaan medis, menentukan diagnose, dan membuat resep obat, menerapkan teknik pengobatan untuk menyembuhkan dan mencegah penyakit, kelainan, dan luka pada tubuh secara umum (tidak terfokus pada penyakit atau kasus tertentu). Tugasnya meliputi: memeriksa pasien; mempertimbangkan hasil pemeriksaan, dan pengujian, berkonsultasi dengan tenaga spesialis atau dokter lain apabila hal tersebut diperlukan; dan melakukan diagnose mengenai gejala yang dialami pasien; membuat resep, memberi nasihat kepada pasien mengenai pantangan yang perlu dilakukan untuk menjaga dan memulihkan kesehatan; mengatur pemakaian obat-obatan menurut keperluan; membuat catatan mengenai pasien yang diperiksa, keadaan gangguannya dan pengobatan yang telah diberikan."
2,221102,Dokter Keluarga,"Dokter Keluarga melakukan pemeriksaan medis, menentukan diagnose, dan membuat resep obat, menerapkan teknik pengobatan untuk menyembuhkan dan mencegah penyakit, kelainan, dan luka pada tubuh (tidak terfokus pada penyakit atau kasus tertentu) kepada pasien di dalam sebuah/ beberapa keluarga khusus yang menjadi pelanggannya. Tugasnya meliputi tugas dokter umum, tetapi bukan untuk pasien secara umum, melainkan pasien di dalam sebuah/ beberapa keluarga khusus yang menjadi pelanggannya."
2,221199,Praktisi Dokter Umum Lainnya,Jabatan ini mencakup praktisi dokter umum lainnya selain dari subgolongan di atas.
2,221201,Dokter Spesialis Anestesi,"Dokter spesialis anestesi melakukan pembiusan untuk menghilangkan rasa sakit dan nyeri pada pasien pada waktu pembedahan serta melakukan pelayanan medis lainnya. Tugasnya meliputi: memeriksa pasien untuk menentukan tingkat risiko pembedahan, jenis pembiusan dan obat penenang; mendiskusikan hasil pemeriksaan dengan rekan medis yang menangani kasus pasien; melakukan pembiusan lokal, suntikan pada pembuluh darah, sumsum belakang, atau cara pembiusan lainnya sesuai dengan ketentuan standar medis; melakukan tindakan korektif untuk mencegah reaksi atau komplikasi negative; mencatat jenis dan takaran pembiusan atau obat penenang bagi pasien sebelum, selama, dan setelah pembiusan."
2,221202,Dokter Spesialis Jantung,"Dokter spesialis jantung melakukan pemeriksaan medis, menentukan diagnose, membuat resep obat, menerapkan teknik pengobatan untuk menyembuhkan dan mencegah penyakit jantung dan gangguan pembuluh darah pada manusia. Tugasnya meliputi: memeriksa dan mendiagnosa jantung dan pembuluh darah untuk menentukan jenis, keadaan, dan sifat penyakit; memberikan resep dan melakukan pengobatan; melakukan pelebaran pembuluh darah yang tersumbat; memasang cincin pada penyempitan pembuluh koroner; memasang alat pacu jantung; dan berbagai tindakan invasive lainnya."
2,221203,Dokter Spesialis Kulit Dan Kelamin,"Dokter spesialis kulit dan kelamin melakukan pemeriksaan medis, menentukan diagnose, membuat resep obat, menerapkan teknik pengobatan untuk menyembuhkan dan mencegah penyakit kulit dan kelamin pada manusia. Tugasnya meliputi: memeriksa kulit dan kelamin untuk menentukan jenis, keadaan, dan sifat penyakit; mengambil contoh darah; memberi salep pada sekitar kulit dan kelamin pasien atau pemeriksaaan lainnya; memeriksa specimen dengan mikroskop; melakukan analisis kulit dan kelamin serta pembiakannya secara kimiawi dan biologis; melakukan tes lain untuk menemukan organism atau kondisi tertentu sebagai penyebab penyakit; memberikan resep dan melakukan pengobatan dengan sinar atau radioterapi pada kulit bagian luar; mengobati abses atau bisul bernanah dan peradangan lainnya pada kulit dan kelamin; dan melakukan operasi untuk menghilangkan tumor pada kulit, kutil, tahi lalat, dan lainnya."
2,221204,"Dokter Spesialis Telinga, Hidung Dan Tenggorokan","Dokter spesialis Telinga, Hidung, dan Tenggorokan (THT) melakukan pemeriksaan medis, menentukan diagnose, membuat resep, menerapkan teknik pengobatan untuk menyembuhkan dan mencegah penyakit pada telinga, hidung dan tenggorokan. Tugasnya meliputi: memeriksa bagian badan yang sakit dengan menggunakan alat-alat medis seperti audiometer, prisma, masoscope, dan fluoroscope; menentukan jenis, sifat, dan keadaan penyakit atau kecacatan; memberikan resep yang sesuai dengan penyakit pasien; melakukan operasi untuk penyakit THT tertentu; melakukan tes untuk menentukan tingkat kepekaan pendengaran atau luka pada telinga, kepekaan pada hidung atau luka pada hidung, kemampuan suara pada pangkal tenggorokan atau luka yang dideritanya."
2,221205,Dokter Spesialis Kandungan,"Dokter spesialis kandungan memeriksa ibu hamil sejak sebelum melahirkan, pada waktu melahirkan, dan sesudah melahirkan serta meberikan konsultasi kepada wanita yang menjalani program kehamilan. Tugasnya meliputi: memeriksa pasien untuk mengetahui kondisi kandungannya melalui pemeriksaan laboratorium dan pernyataan pasien sendiri; menentukan diagnosanya; menetukan perlunya pembatasan makan dan hal-hal lain yang perlu dilakukan untuk memelihara kondisi jasmani secara maksimal; pada waktu-waktu tertentu memeriksa pasien dan memberi resep; memberikan saran dan konsultasi bagi pasien yang sedang melakukan program hamil; menolong melahirkan bayi dengan cara normal atau operasi bila diperlukan; memeriksa dan mengobati ibu hamil yang menderita sakit turunan."
2,221206,Dokter Spesialis Mata,"Dokter spesialis mata melakukan pemeriksaan medis, menentukan diagnose, membuat resep, menerapkan tenik pengobatan untuk menyembuhkan dan mencegah penyakit serta luka pada mata manusia. Tugasnya meliputi: memeriksa pasien yang menderita gejala sakit mata pada salah satu bagian mata atau disebabkan cacat sejak lahir; menentukan jenis dan sifat luka atau cacat dengan melakukan berbagai jenis tes untuk menentukan tingkat berfungsinya penglihatan; mengobati pasien; serta melakukan operasi ringan atau berat di sekitar mata; membantu pasien dalam mengaktifkan fungsi penglihatan kembali;  dan memberikan resep untuk pasien baik pasien yang menggunakan kacamata biasa atau bifocus maupun pasien dengan penyakit mata lainnya."
2,221207,Dokter Spesialis Anak,"Dokter spesialis anak merencanakan dan melaksanakan program perawatan medis pada bayi sejak lahir, anak-anak, sampai dengan remaja untuk membantu pertumbuhan jasmani dan perkembangan rohaninya. Tugasnya meliputi: memeriksa pasien untuk menentukan diagnosa penyakit yang diderita; memelihara kesehatan jasmani anak secara preventif; memastikan sifat dan keadaan penyakit atau luka; memberikan resep; memberikan kekebalan terhadap serangan wabah penyakit tertentu."
2,221208,Psikiater,"Psikiater melakukan pemeriksaan medis, menentukan diagnose, menerapkan tenik pengobatan untuk menyembuhkan dan mencegah penyakit cacat rohani. Tugasnya meliputi: mengumpulkan data megenai keluarga pasien, sejarah medis baik jasmani maupun mental pasien, dan gejala-gejala dini yang diketahui dari pasien, keluarganya atau sumber lainnya; memeriksa pasien untuk menentukan keadaan jasmani secara umum sesuai dengan standar medis; memerintahkan pemeriksaan laboratorium dan diagnosa berupa tes khusus lainnya; melakukan penilaian data yang diperolehnya; menentukan jenis, sifat, dan keadaan cacat rohani; merumuskan program penyembuhan; memberikan petunjuk penyembuhan kepada pasien menggunakan terapi somatic, kelompok atau lingkungan dan berbagai jenis metode terapi psikologis dan medis."
2,221209,Dokter Spesialis Penyakit Dalam,"Dokter spesialis penyakit dalam melakukan pemeriksaan medis, menentukan diagnose, membuat resep, menerapkan tenik pengobatan untuk menyembuhkan dan mencegah penyakit dalam pada organ tubuh manusia. Tugasnya meliputi: melakukan anamnesis, pemeriksaaan fisik, memerintahkan pemeriksaan laboratorium, radiologi; memberikan saran kepada pasien untuk diet dan fisioterapi; memberikan terapi bagi pasien; memeriksa bagian badan yang sakit dan organ dalam untuk mengobati; memberikan tindakan pengobatan; memberikan resep obat; memberikan rujukan kepada dokter spesialis lain bila kasus penyakit pasien berkaitan dengan bidang mereka seperti bedah, paru, dan lainnya; merujuk pasien ke sarana pelayanan kesehatan yang lebih tinggi bila kasus tersebut tidak dapat ditangani; melakukan operasi bila diperlukan."
2,221210,Dokter Spesialis Saraf,"Dokter spesialis saraf melakukan pemeriksaan medis, menentukan diagnose, membuat resep, menerapkan teknik pengobatan untuk menyembuhkan dan mencegah penyakit pada saraf-saraf manusia atau terkait dengan fungsi otak, saraf tulang dan saraf tepi. Tugasnya meliputi: memeriksa bagian badan dan saraf yang sakit dengan menggunakan alat-alat medis; menentukan jenis, sifat, dan keadaan penyakit atau kecacatan; memberikan resep; mengobati pasien, bila perlu dengan operasi yang dilakukan oleh spesialis bedah saraf; melakukan tes untuk menentukan tingkat kepekaan pada saraf yang diderita pasien; melakukan konsultasi penyembuhan dan pencegahan penyakit datang kembali seperti pada penderita stroke."
2,221211,Dokter Spesialis Patologi,"Dokter spesialis patologi memeriksa dan menginterpretasikan pemeriksaan laboratorium pasien, seperti pemeriksaaan organ, jaringan, darah, cairan otak, cairan tubuh, dan pemeriksaan lab lainnya. Tugasnya meliputi: memeriksa tes laboratorium pasien yang dirujuk dari dokter umum atau dokter spesialis; memberikan konsultasi kepada dokter umum atau dokter spesialis yang merujuk pasiennya dalam pemilihan jenis pemeriksaan yang tepat dan rasional; menjelaskan atau mengintrepretasikan hasil pemeriksaan laboratorium bila terdapat perbedaan antara hasil pemeriksaan dengan diagnose awal dokter yang merawat pasien."
2,221212,Dokter Spesialis Paru,"Dokter spesialis paru melakukan pemeriksaan medis, menentukan diagnose, membuat resep, menerapkan teknik pengobatan untuk menyembuhkan dan mencegah penyakit pada organ paru manusia. Tugasnya meliputi: memeriksa bagian paru dengan menggunakan alat-alat medis; menentukan jenis, sifat, dan keadaan penyakit atau gangguan pada paru; memberikan resep; melakukan pengobatan terhadap pasien; melakukan tes untuk menentukan tingkat gangguan paru yang dideritanya; melakukan penelitian dan pengembangan di bidang penanggulangan penyakit paru."
2,221213,Dokter Spesialis Radiologi,"Dokter spesialis radiologi melakukan studi dan menerapkan berbagai teknologi pencitraan untuk mendiagnosis dan mengobati penyakit. Pencitraan dapat menggunakan sinar-X, USG, CT scan, tomografi emisi positron (PET) dan MRI untuk menciptakan gambar dari konfigurasi dalam dari sebuah objek padat, seperti bagian tubuh manusia, dengan menggunakan energi radiasi. Tugasnya meliputi: melakukan pencitraan untuk mendiagnosis; membaca atau menginterpretasikan gambar untuk menentukan cedera, menentukan seberapa serius cedera tersebut atau membantu mendeteksi kelainan seperti tumor; berkonsultasi dengan dokter utama untuk memastikan keakuratan hasil diagnosis."
2,221214,Dokter Spesialis Bedah Umum,"Dokter spesialis bedah umum melakukan kegiatan pembedahan secara umum pada organ perut (tidak termasuk organ pencernaan) untuk menangani berbagai penyakit yang memerlukan pembedahan. Tugasnya meliputi: memeriksa laporan mengenai kondisi fisik dan riwayat medis pasien; memeriksa pasien untuk menentukan perlunya tindakan pembedahan, prosedur pembedahan yang paling tepat, dan kapan hal itu harus dilakukan; memberikan instruksi mengenai penyiapan pasien terkait instrument dan peralatan lain yang diperlukan; melakukan konsultasi dengan Ahli Anaestesika yang diperlukan dalam melakukan pembedahan; memberikan petunjuk perawatan setelah pembedahan selesai dan secara periodik mengamati keadaan dan perkembangan pasien; memelihara catatan mengenai pasien, operasi yang dilakukan, dan hasilnya; dan melakukan pengawasan pada pelayanan pembedahan di rumah sakit."
2,221215,Dokter Spesialis Bedah Digestif,"Dokter spesialis bedah digestif melakukan berbagai jenis kegiatan pembedahan untuk menyembuhkan penyakit organ-organ pencernaan seperti usus, hati, pankreas dan kantong empedu. Tugasnya meliputi: memeriksa laporan mengenai kondisi fisik dan riwayat medis pasien terkait organ-organ pencernaan seperti usus, hati, pankreas dan kantong empedu; memeriksa pasien untuk menentukan perlunya tindakan pembedahan organ pencernaan, prosedur pembedahan yang paling tepat, dan kapan hal itu harus dilakukan; memberikan instruksi mengenai penyiapan pasien terkait instrument dan peralatan lain yang diperlukan; melakukan konsultasi dengan Ahli Anaestesika yang diperlukan dalam melakukan pembedahan; memberikan petunjuk perawatan setelah pembedahan selesai dan secara periodik mengamati keadaan dan perkembangan pasien; memelihara catatan mengenai pasien, operasi yang dilakukan, dan hasilnya; dan melakukan pengawasan pada pelayanan pembedahan di rumah sakit."
2,221216,Dokter Spesialis Bedah Syaraf,"Dokter spesialis bedah syaraf melakukan berbagai jenis kegiatan pembedahan untuk menyembuhkan dan menanggani pembedahan tulang, otot dan ligament, serta keadaan yang diakibatkan oleh trauma atau luka akibat kecelakaan, bencana dan sebagainya. Tugasnya meliputi: memeriksa laporan mengenai kondisi fisik dan riwayat medis pasien; memeriksa pasien untuk menentukan perlunya tindakan pembedahan, prosedur pembedahan yang paling tepat, dan kapan hal itu harus dilakukan; memberikan instruksi mengenai penyiapan pasien terkait instrument dan peralatan lain yang diperlukan; melakukan konsultasi dengan Ahli Anaestesika yang diperlukan dalam melakukan pembedahan; memberikan petunjuk perawatan setelah pembedahan selesai dan secara periodik mengamati keadaan dan perkembangan pasien; memelihara catatan mengenai pasien, operasi yang dilakukan, dan hasilnya; dan melakukan pengawasan pada pelayanan pembedahan di rumah sakit."
2,221217,Dokter Spesialis Bedah Orthopedi Dan Traumatologi,"Dokter spesialis bedah orthopedi dan traumatologi melakukan berbagai jenis kegiatan pembedahan untuk menyembuhkan dan menanggani pembedahan tulang, otot, dan ligament, serta keadaan yang diakibatkan oleh trauma atau luka akibat kecelakaan, bencana dan sebagainya. Tugasnya meliputi: memeriksa laporan mengenai kondisi fisik dan riwayat medis pasien; memeriksa pasien untuk menentukan perlunya tindakan pembedahan, prosedur pembedahan yang paling tepat, dan kapan hal itu harus dilakukan; memberikan instruksi mengenai penyiapan pasien terkait instrument dan peralatan lain yang diperlukan; melakukan konsultasi dengan Ahli Anaestesika yang diperlukan dalam melakukan pembedahan; memberikan petunjuk perawatan setelah pembedahan selesai dan secara periodik mengamati keadaan dan perkembangan pasien; memelihara catatan mengenai pasien, operasi yang dilakukan, dan hasilnya; dan melakukan pengawasan pada pelayanan pembedahan di rumah sakit."
2,221218,Dokter Spesialis Bedah Onkologi,"Dokter spesialis bedah onkologi melakukan berbagai jenis kegiatan pembedahan untuk menyembuhkan dan menanggani pasien penderita tumor dan kanker. Tugasnya meliputi: memeriksa laporan mengenai kondisi fisik dan riwayat medis pasien penderita tumor dan kanker; memeriksa pasien untuk menentukan perlunya tindakan pembedahan, prosedur pembedahan yang paling tepat, dan kapan hal itu harus dilakukan; memberikan instruksi mengenai penyiapan pasien terkait instrument dan peralatan lain yang diperlukan; melakukan konsultasi dengan Ahli Anaestesika yang diperlukan dalam melakukan pembedahan; memberikan petunjuk perawatan setelah pembedahan selesai dan secara periodik mengamati keadaan dan perkembangan pasien; memelihara catatan mengenai pasien, operasi yang dilakukan, dan hasilnya; dan melakukan pengawasan pada pelayanan pembedahan di rumah sakit."
2,221299,Praktisi Dokter Spesialis Lainnya,Jabatan ini mencakup praktisi dokter spesialis lainnya selain dari subgolongan di atas.
