code,display
473096005,History of use of symptothermal method of contraception (situation)
473093002,History of use of depot contraception (situation)
473074004,No history of dizziness (situation)
473073005,No history of hearing loss (situation)
473068004,History of Hodgkin lymphoma (situation)
473067009,History of malignant neoplasm of liver (situation)
473066000,History of malignant neoplasm of testis (situation)
473064002,History of malignant neoplasm of larynx (situation)
473063008,History of malignant neoplasm of oral cavity (situation)
473062003,History of recurrent malignant neoplasm of breast (situation)
473061005,History of malignant neoplasm of stomach (situation)
473059001,History of malignant neoplasm of brain (situation)
473058009,History of lymphoid leukemia (situation)
473057004,History of noncompliance with medication regimen (situation)
472975008,History of arteritis (situation)
472974007,History of vasculitis (situation)
472973001,History of immunodeficiency disorder (situation)
472972006,History of maturity onset diabetes mellitus in young (situation)
472971004,Past pregnancy history of gestational diabetes mellitus (situation)
472970003,History of diabetes mellitus type 1 (situation)
472969004,History of diabetes mellitus type 2 (situation)
472968007,History of autoimmune disorder of endocrine system (situation)
472967002,History of dysplasia of cervix (situation)
472966006,History of cellulitis of skin (situation)
472962008,History of cellulitis (situation)
472961001,History of disorder of connective tissue (situation)
472960000,History of hypotension (situation)
472959005,History of acute lower respiratory tract infection (situation)
472958002,History of tonsillitis (situation)
472957007,History of pain of multiple joints (situation)
472956003,History of disorder of soft tissue (situation)
472955004,History of hearing loss (situation)
472954000,History of chlamydial infection (situation)
472953006,History of chronic renal impairment (situation)
445585003,Livebirth born before admission to hospital (situation)
445087001,Born before arrival to hospital (situation)
444966004,Born before arrival of midwife (situation)
443895001,History of malignant neoplasm of skin excluding melanoma (situation)
442423001,Single liveborn born in hospital by cesarean section (situation)
442414004,History of neurodevelopmental disorder (situation)
442365008,Liveborn born in hospital by cesarean section (situation)
442342003,Twin liveborn born in hospital by cesarean section (situation)
442327001,Twin liveborn born in hospital (situation)
442311008,Liveborn born in hospital (situation)
441882000,History of thrombophilia (situation)
441638006,History of Diamond-Blackfan anemia (situation)
441586006,History of Fanconi anemia (situation)
441576005,History of infectious disease of central nervous system (situation)
441547007,History of chronic urinary tract infection (situation)
441511006,History of immune thrombocytopenia (situation)
441494002,History of splenomegaly (situation)
441493008,Past pregnancy history of premature labor (situation)
441484007,History of craniopharyngioma (situation)
441482006,History of sickle cell anemia (situation)
440706004,Full renal function recovered (situation)
440700005,History of aortoiliac atherosclerosis (situation)
440234007,History of violent behavior toward others (situation)
440140008,History of cerebrovascular accident with residual deficit (situation)
439956007,History of abnormal cervical Papanicolaou smear (situation)
439720003,Has never shared drug injection equipment (situation)
439627005,History of threatening violent behavior toward others (situation)
439589003,History of peritonsillar abscess (situation)
439142009,History of recurrent tonsillitis (situation)
439124004,History of deliberate self neglect (situation)
438760008,No history of eclampsia (situation)
434193002,History of malignant neoplasm of neck (situation)
433874008,History of diabetic peripheral angiopathy (situation)
433845004,History of aneurysm of iliac artery (situation)
433807000,History of occlusion of cerebral artery without cerebral infarction (situation)
433161004,Recent injury of posterior cruciate ligament (situation)
432745001,History of neuroblastoma (situation)
432327003,History of malignant neoplasm of spinal cord (situation)
432250006,History of aneurysm (situation)
432220003,History of infarction of spinal cord (situation)
432218001,History of asymptomatic human immunodeficiency virus infection (situation)
432160005,History of occlusion of central retinal artery (situation)
432007009,History of malignant mesothelioma of pleura (situation)
432006000,History of occlusion of central retinal vein (situation)
431691000,History of malignant neoplasm of nervous system (situation)
431573004,History of malignant neoplasm of head and/or neck (situation)
431572009,History of malignant neoplasm of endocrine gland (situation)
431545001,History of peripheral arterial occlusive disease (situation)
431310008,History of occlusion of cerebral artery (situation)
430545008,History of claudication (situation)
430305000,History of occlusive disease of artery of upper extremity (situation)
430301009,History of occlusive disease of artery of lower extremity (situation)
430168009,History of stable aneurysm of abdominal aorta (situation)
430080003,History of thrombophlebitis (situation)
429993008,History of cerebrovascular accident without residual deficits (situation)
429721005,History of hepatitis B (situation)
429716007,History of recurrent dislocation of hip joint prosthesis (situation)
429699009,History of malignant neoplasm of colon (situation)
429635001,History of malignant neoplasm of vulva (situation)
429625007,No known food allergy (situation)
429484003,History of malignant neoplasm of cervix (situation)
429444007,History of malignant neoplasm of ureter (situation)
429423007,History of Lyme disease (situation)
429410000,History of malignant neoplasm of esophagus (situation)
429409005,History of malignant neoplasm of tongue (situation)
429406003,History of aldosteronism (situation)
429357003,History of malignant neoplasm of epididymis (situation)
429355006,History of malignant neoplasm of pleura (situation)
429286003,History of combination internal cardiac defibrillator and pacemaker (situation)
429258006,History of aspirin exacerbated respiratory disease (situation)
429255009,History of papillary adenocarcinoma of thyroid (situation)
429254008,History of malignant neoplasm of thyroid (situation)
429247002,History of malignant neoplasm of bone (situation)
429235008,History of cardioembolic stroke (situation)
429226001,History of non-small cell malignant neoplasm of lung (situation)
429217004,History of autoimmune hemolytic anemia (situation)
429208004,History of aplastic anemia (situation)
429144004,History of malignant mesothelioma (situation)
429125006,History of lymphadenopathy (situation)
429124005,History of mood disorder (situation)
429105007,History of nephroblastoma (situation)
429090009,History of malignant neoplasm of ovary (situation)
429089000,History of malignant neoplasm of endometrium (situation)
429087003,History of malignant neoplasm of breast (situation)
429084005,History of malignant neoplasm of rectum (situation)
429050006,History of malignant neoplasm of skin (situation)
429047008,History of adenomatous polyp of colon (situation)
429046004,History of sustained ventricular tachycardia (situation)
429032004,History of vesicoureteric reflux (situation)
429031006,History of male erectile disorder (situation)
429025008,History of calculus of kidney (situation)
429024007,History of squamous cell carcinoma of skin (situation)
429023001,History of Ewings sarcoma (situation)
429016002,History of medullary carcinoma of thyroid (situation)
429014004,History of malignant lymphoma (situation)
429010008,History of epidural hematoma (situation)
429007001,History of cardiac arrest (situation)
428984001,History of tear of retina (situation)
428978004,Past pregnancy history of choriocarcinoma of placenta (situation)
428951001,History of hemorrhage into ventricle of brain (situation)
428944005,History of malignant neoplasm of uterine adnexa (situation)
428941002,History of malignant neoplasm of uterine body (situation)
428934008,History of inactive tuberculosis (situation)
428904003,History of thromboembolism of vein (situation)
428900007,History of headache after dural puncture (situation)
428880006,History of malignant neoplasm of penis (situation)
428878000,History of malignant neoplasm of thoracic cavity structure (situation)
428863007,History of vitreous floater (situation)
428833003,History of malignant neoplasm of small intestine (situation)
428752002,Recent myocardial infarction (situation)
428608003,History of positive Toxoplasma gondii antibody (situation)
428607008,No known environmental allergy (situation)
428448003,History of atopy (situation)
428340006,History of sustained ventricular fibrillation (situation)
428323002,History of benign neoplasm of brain (situation)
428309004,History of RhD negative (situation)
428292004,History of Kaposi's sarcoma (situation)
428287001,History of endocarditis (situation)
428283002,History of polyp of colon (situation)
428275008,History of subdural hematoma (situation)
428267002,History of cerebral hemorrhage (situation)
428262008,History of malignant neoplasm of prostate (situation)
428197003,No known insect allergy (situation)
428117004,History of malignant neoplasm of mediastinum (situation)
428076002,History of atrial flutter (situation)
428064002,History of follicular adenocarcinoma of thyroid (situation)
428053000,History of malignant basal cell neoplasm of skin (situation)
428052005,History of osteosarcoma (situation)
428046009,History of non-Hodgkins lymphoma (situation)
428030001,History of hepatitis A (situation)
427958009,History of difficult intubation (situation)
427956008,History of normal menopause (situation)
427920005,History of monocytic leukemia (situation)
427918007,History of malignant neoplasm of thymus (situation)
427902001,History of branch retinal vein occlusion (situation)
427846005,History of B-cell lymphoma (situation)
427844008,History of malignant neoplasm of vagina (situation)
427836008,History of otitis media (situation)
427762006,History of iron deficiency (situation)
427040000,History of testicular disorder (situation)
425978000,History of headache (situation)
421711004,History of pressure injury (situation)
420697001,History of skin ulcer (situation)
420209000,History of contraceptive usage (situation)
415087005,Personal history of primary malignant neoplasm of urinary system (situation)
415086001,Personal history of primary malignant neoplasm of urinary bladder (situation)
415085002,Personal history of primary malignant neoplasm of trachea (situation)
415083009,Personal history of primary malignant neoplasm of male genital organ (situation)
415082004,Personal history of primary malignant neoplasm of lung (situation)
415081006,Personal history of primary malignant neoplasm of kidney (situation)
415080007,Personal history of primary malignant neoplasm of gastrointestinal tract (situation)
415079009,Personal history of primary malignant neoplasm of female genital organ (situation)
415078001,"Personal history of primary malignant neoplasm of ear, nose AND/OR throat (situation)"
415077006,Personal history of primary malignant neoplasm of bronchus (situation)
415076002,Personal history of primary malignant neoplasm of breast (situation)
414417004,History of renal failure (situation)
414416008,History of hypercholesterolemia (situation)
414415007,History of chronic lung disease (situation)
414372001,History of neonatal abstinence syndrome (situation)
414371008,History of agoraphobia (situation)
413178000,History of diphtheria (situation)
413154005,History of phlebitis (situation)
413141003,History of needle stick injury (situation)
413076004,No past history of venous thrombosis (situation)
412758008,Past pregnancy history of medical termination of pregnancy (situation)
409137002,No known drug allergy (situation)
407637009,History of gallstones (situation)
407615002,Born by emergency cesarean section (situation)
407614003,Born by ventouse delivery (situation)
407613009,Born by breech delivery (situation)
407586004,History of recreational drug use (situation)
407553003,History of glandular fever (situation)
400998002,History of manic depressive disorder (situation)
399211009,History of myocardial infarction (situation)
397942001,History of anesthesia problem (situation)
395683001,Born by normal vaginal delivery (situation)
395682006,Born by elective cesarean section (situation)
395681004,Born by forceps delivery (situation)
394707001,No history of migraine (situation)
394705009,History of febrile convulsions (situation)
394699000,Born by cesarean section (situation)
394698008,Birth history (situation)
391095006,History of fracture (situation)
391094005,History of vertebral fracture (situation)
391093004,History of hip fracture (situation)
391092009,History of fragility fracture (situation)
390933006,History of amblyopia (situation)
390867000,History of repeated overdose (situation)
390839009,History of facial injury (situation)
371435006,History of drug abuse (situation)
371434005,History of alcohol abuse (situation)
371422002,History of substance abuse (situation)
314550003,History of deliberate self harm (situation)
312850006,History of disorder (situation)
312489007,History of upper gastrointestinal tract hemorrhage (situation)
312442005,History of atrial fibrillation (situation)
310596004,No H/O: Glaucoma (situation)
310595000,No H/O: Iritis (situation)
310479003,History of iritis (situation)
309636006,History of hospital admission in last year for hyperglycemic disorder (situation)
309635005,History of admission in last year for diabetes foot problem (situation)
309634009,History of heart failure in last year (situation)
308068007,History of treatment for ischemic heart disease (situation)
308067002,History of stroke in last year (situation)
308066006,History of angina in last year (situation)
308065005,History of myocardial infarction in last year (situation)
308064009,History of cerebrovascular disease (situation)
289917002,History of neoplasm of urinary bladder (situation)
275907005,History of procidentia (situation)
275905002,History of myocardial problem (situation)
275904003,History of neoplasm (situation)
275903009,History of carcinoma (situation)
275881005,History of sexually transmitted disease (situation)
275571003,History of female sexual problem (situation)
275569003,Past pregnancy history of delivery with no details (situation)
275568006,Past pregnancy history of normal delivery (situation)
275555003,History of knee problem (situation)
275554004,History of arthritis (situation)
275553005,History of male sex function problem (situation)
275552000,History of kidney disease (situation)
275551007,History of gastrointestinal bleed (situation)
275550008,History of gallbladder disease (situation)
275549008,History of ulcerative colitis (situation)
275548000,History of gastric ulcer (situation)
275547005,History of duodenal ulcer (situation)
275546001,History of thrombosis (situation)
275545002,History of embolism (situation)
275544003,History of heart disorder (situation)
275543009,History of vertigo (situation)
275542004,History of Ménière's disease (situation)
275540007,History of brain disorder (situation)
275538002,History of anemia (situation)
275536003,History of thyroid disorder (situation)
275531008,History of pacemaker in situ (situation)
275529004,History of congenital disease of hip (situation)
275528007,History of bronchitis (situation)
275526006,History of cerebrovascular accident (situation)
272058002,Past pregnancy history of delivery procedure (situation)
271903000,History of pregnancy (situation)
271902005,History of gynecological disorder (situation)
270891002,Had a collapse (situation)
270473001,History of chronic obstructive airway disease (situation)
267018007,History of genital prolapse (situation)
267017002,History of pelvic infection (situation)
267016006,History of abnormal uterine bleeding (situation)
267015005,Past pregnancy history of full term delivery (situation)
267005004,History of significant knee disorder (situation)
267004000,History of musculoskeletal disease (situation)
267003006,History of sexual function problem (situation)
267002001,History of urinary disease (situation)
267000009,History of biliary disease (situation)
266999006,History of colitis (situation)
266998003,History of peptic ulcer (situation)
266997008,History of gastrointestinal disease (situation)
266996004,History of thromboembolism (situation)
266995000,History of cardiovascular disease (situation)
266993007,History of central nervous system disorder (situation)
266992002,History of blood disorder (situation)
266991009,History of metabolic disorder (situation)
266990005,History of endocrine disorder (situation)
266987004,History of malignant neoplasm (situation)
228393009,Has never injected drugs (situation)
228368007,Has never misused drugs (situation)
169818001,Born before arrival (situation)
162271007,Felt faint (situation)
161813007,Past pregnancy history of previous forceps delivery (situation)
161810005,Past pregnancy history of prolonged labor (situation)
161809000,Past pregnancy history of postpartum hemorrhage (situation)
161807003,Past pregnancy history of severe pre-eclampsia (situation)
161806007,Past pregnancy history of eclampsia (situation)
161805006,Past pregnancy history of cesarean section (situation)
161804005,Past pregnancy history of antepartum hemorrhage (situation)
161798008,History of female infertility (situation)
161797003,History of breast problem (situation)
161796007,History of dyspareunia (situation)
161794005,History of stress incontinence (situation)
161792009,History of recurrent vaginal discharge (situation)
161788002,History of postmenopausal bleeding (situation)
161787007,History of inter-menstrual bleeding (situation)
161786003,History of postcoital bleeding (situation)
161783006,History of dysmenorrhea (situation)
161782001,History of menorrhagia (situation)
161781008,History of polymenorrhea (situation)
161780009,History of amenorrhea (situation)
161779006,History of menstrual disorder (situation)
161775000,History of sheath usage (situation)
161774001,History of contraceptive cap usage (situation)
161773007,History of intrauterine contraceptive device usage (situation)
161772002,History of oral contraceptive usage (situation)
161769009,History of being infant bottle fed (situation)
161765003,Past pregnancy history of premature delivery (situation)
161763005,Past pregnancy history of ectopic pregnancy (situation)
161755009,No history of abortion (situation)
161745005,No history of miscarriage (situation)
161744009,Past pregnancy history of miscarriage (situation)
161743003,Past pregnancy history of stillbirth (situation)
161701005,History of respirator dependence (situation)
161700006,History of machine dependence (situation)
161692001,History of cardiac pacemaker in situ (situation)
161656000,History of regular medication (situation)
161633009,History of radiation exposure (situation)
161614004,History of multiple allergies (situation)
161611007,History of non-drug allergy (situation)
161589007,History of poisoning (situation)
161587009,History of head injury (situation)
161586000,History of injury (situation)
161584002,History of perinatal cerebral irritability (situation)
161583008,History of perinatal convulsion (situation)
161582003,History of hemolytic disease (situation)
161581005,History of birth asphyxia (situation)
161580006,History of birth trauma (situation)
161579008,History of perinatal problem (situation)
161577005,History of congenital dislocation of hip (situation)
161576001,History of urinary anomaly (situation)
161575002,History of cleft lip (situation)
161574003,History of cleft palate (situation)
161573009,History of cardiac anomaly (situation)
161572004,History of congenital anomaly (situation)
161570007,History of back problem (situation)
161568003,History of osteoarthritis (situation)
161567008,History of rheumatoid arthritis (situation)
161563007,History of chronic skin ulcer (situation)
161562002,History of psoriasis (situation)
161561009,History of eczema (situation)
161560005,History of skin disorder (situation)
161556007,History of male infertility (situation)
161555006,History of prostatism (situation)
161554005,History of male genital disorder (situation)
161551002,History of urethral stricture (situation)
161550001,History of hematuria (situation)
161549001,History of recurrent cystitis (situation)
161548009,History of urinary stone (situation)
161547004,History of kidney infection (situation)
161546008,History of nephritis (situation)
161542005,History of lower gastrointestinal tract neoplasm (situation)
161541003,History of upper gastrointestinal tract neoplasm (situation)
161539004,History of melena (situation)
161538007,History of hematemesis (situation)
161536006,History of jaundice (situation)
161535005,History of liver disease (situation)
161533003,History of abdominal hernia (situation)
161532008,History of appendicitis (situation)
161528002,History of pneumothorax (situation)
161527007,History of asthma (situation)
161525004,History of pneumonia (situation)
161524000,History of hay fever (situation)
161523006,History of respiratory disease (situation)
161515009,History of subarachnoid hemorrhage (situation)
161514008,History of aortic aneurysm (situation)
161513002,History of ventricular fibrillation (situation)
161512007,History of pulmonary embolus (situation)
161511000,History of transient ischemic attack (situation)
161509009,History of varicose veins (situation)
161508001,History of deep vein thrombosis (situation)
161505003,History of heart failure (situation)
161504004,History of angina pectoris (situation)
161503005,History of myocardial infarct at age greater than sixty (situation)
161502000,History of myocardial infarct at age less than sixty (situation)
161501007,History of hypertension (situation)
161500008,History of rheumatic fever (situation)
161497002,History of hearing problem (situation)
161496006,History of chronic ear infection (situation)
161494009,History of ear disorder (situation)
161491001,History of corneal ulcer (situation)
161490000,History of visual disturbance (situation)
161489009,History of cataract (situation)
161488001,History of glaucoma (situation)
161487006,History of retinal detachment (situation)
161483005,History of Bell's palsy (situation)
161482000,History of trigeminal neuralgia (situation)
161481007,History of migraine (situation)
161480008,History of epilepsy (situation)
161479005,History of encephalitis (situation)
161478002,History of meningitis (situation)
161473006,History of behavior problem (situation)
161472001,History of psychological trauma (situation)
161471008,History of anorexia nervosa (situation)
161470009,History of anxiety state (situation)
161469008,History of depression (situation)
161468000,History of schizophrenia (situation)
161466001,History of alcoholism (situation)
161465002,History of dementia (situation)
161464003,History of psychiatric disorder (situation)
161461006,History of purpura (situation)
161460007,History of coagulation defect (situation)
161458005,History of hemolytic anemia (situation)
161457000,History of anemia vitamin B12 deficient (situation)
161456009,History of iron deficiency anemia (situation)
161453001,History of obesity (situation)
161451004,History of gout (situation)
161450003,History of raised blood lipids (situation)
161449003,History of nutritional disorder (situation)
161445009,History of diabetes mellitus (situation)
161443002,History of hypothyroidism (situation)
161442007,History of hyperthyroidism (situation)
161436008,History of leukemia (situation)
161432005,History of malignant melanoma (situation)
161424002,History of viral illness (situation)
161423008,History of chickenpox (situation)
161422003,History of pertussis (situation)
161421005,History of rubella (situation)
161420006,History of mumps (situation)
161419000,History of measles (situation)
161417003,History of scarlatina (situation)
161416007,History of malaria (situation)
161415006,History of poliomyelitis (situation)
161414005,History of tuberculosis (situation)
161413004,History of infectious disease (situation)
160259008,No history of psychiatric disorder (situation)
160258000,No history of respiratory system disease (situation)
160257005,No history of central nervous system disease (situation)
160256001,No history of genitourinary tract disease (situation)
160255002,No history of gastrointestinal tract disease (situation)
160254003,No history of cardiovascular system disease (situation)
160253009,No significant social history (situation)
135879003,History of dislocated shoulder (situation)
