code,display
159028006,Trainee remedial therapist (occupation)
159027001,Orthoptist (occupation)
159026005,Speech/language therapist (occupation)
159025009,Remedial gymnast (occupation)
159022007,Trainee optician (occupation)
159021000,Ophthalmic optician (occupation)
159019005,Trainee radiographer (occupation)
159018002,Therapeutic radiographer (occupation)
159017007,Diagnostic radiographer (occupation)
159016003,Medical radiographer (occupation)
159014000,Trainee pharmacist (occupation)
159012001,Industrial pharmacist (occupation)
159011008,Retail pharmacist (occupation)
159010009,Hospital pharmacist (occupation)
159007002,Community pediatric nurse (occupation)
159006006,Dental nurse (occupation)
159005005,Student nurse (occupation)
159004009,Nurse teacher (occupation)
159003003,School nurse (occupation)
159002008,Practice nurse (occupation)
159001001,Clinic nurse (occupation)
158999002,Community midwife (occupation)
158998005,Private nurse (occupation)
158997000,District nurse (occupation)
158996009,State enrolled nurse (occupation)
158995008,Staff midwife (occupation)
158994007,Staff nurse (occupation)
158993001,Nursing sister (theater) (occupation)
158992006,Midwifery sister (occupation)
158990003,Nursing officer (occupation)
158989007,Occupational health nursing officer (occupation)
158988004,Nurse education director (occupation)
158987009,Nursing officer - division (occupation)
158986000,Nursing administrator - professional body (occupation)
158985001,Nursing officer - district (occupation)
158984002,Nursing officer - region (occupation)
158983008,Nurse administrator - national (occupation)
158980006,Dental practitioner - teaching (occupation)
158979008,Dental general practitioner (occupation)
158978000,Dental consultant (occupation)
158977005,Dental administrator (occupation)
158975002,Medical practitioner - teaching (occupation)
158974003,Clinical medical officer (occupation)
158973009,Occupational physician (occupation)
158972004,House officer (occupation)
158971006,Hospital registrar (occupation)
158969006,Consultant gynecology/obstetrics (occupation)
158968003,Consultant surgeon (occupation)
158967008,Consultant physician (occupation)
158966004,Medical administrator - national (occupation)
158965000,Medical practitioner (occupation)
106330007,"Philologist, translator/interpreter (occupation)"
106294002,Midwifery personnel (occupation)
106293008,Nursing personnel (occupation)
106292003,Professional nurse (occupation)
106289002,Dentist (occupation)
90655003,Geriatrics specialist (occupation)
90201008,Pedodontist (occupation)
88189002,Anesthesiologist (occupation)
85733003,General pathologist (occupation)
83685006,Gynecologist (occupation)
83273008,Anatomic pathologist (occupation)
82296001,Pediatrician (occupation)
81464008,Clinical pathologist (occupation)
80933006,Nuclear medicine specialist (occupation)
80584001,Psychiatrist (occupation)
80546007,Occupational therapist (occupation)
80409005,Translator (occupation)
79898004,Auxiliary midwife (occupation)
78729002,Diagnostic radiologist (occupation)
78703002,General surgeon (occupation)
76899008,Infectious disease specialist (occupation)
76231001,Osteopath (occupation)
76166008,Practical aid (pharmacy) (occupation)
75271001,Professional midwife (occupation)
73265009,Nursing aid (occupation)
71838004,Gastroenterologist (occupation)
69280009,Specialized physician (occupation)
68950000,Prosthodontist (occupation)
68867008,Public health dentist (occupation)
66862007,Radiologist (occupation)
66476003,Oral pathologist (occupation)
63098009,Clinical immunologist (occupation)
62247001,Family medicine specialist (occupation)
61894003,Endocrinologist (occupation)
61345009,Otorhinolaryngologist (occupation)
61246008,Laboratory medicine specialist (occupation)
61207006,Medical pathologist (occupation)
60008001,Public health nutritionist (occupation)
59944000,Psychologist (occupation)
59317003,Dental prosthesis maker and repairer (occupation)
59169001,Orthopedic technician (occupation)
59058001,General physician (occupation)
57654006,Fixed prosthodontist (occupation)
56545009,Cardiovascular surgeon (occupation)
56542007,Medical record administrator (occupation)
56466003,Public health physician (occupation)
56397003,Neurologist (occupation)
54503009,Faith healer (occupation)
50149000,Endodontist (occupation)
49993003,Oral surgeon (occupation)
49203003,Dispensing optician (occupation)
48740002,Philologist (occupation)
46255001,Pharmacist (occupation)
45956004,Sanitarian (occupation)
45544007,Neurosurgeon (occupation)
45440000,Rheumatologist (occupation)
44652006,Pharmaceutical assistant (occupation)
43702002,Occupational health nurse (occupation)
41904004,Medical X-ray technician (occupation)
41672002,Respiratory disease specialist (occupation)
40570005,Interpreter (occupation)
40204001,Hematologist (occupation)
40127002,Dietitian (general) (occupation)
39677007,Internal medicine specialist (occupation)
37504001,Orthodontist (occupation)
37154003,Periodontist (occupation)
36682004,Physiotherapist (occupation)
28544002,Medical biochemist (occupation)
28411006,Neonatologist (occupation)
28229004,Optometrist (occupation)
26369006,Public health nurse (occupation)
26042002,Dental hygienist (occupation)
25961008,Electroencephalography specialist (occupation)
24590004,Urologist (occupation)
24430003,Physical medicine specialist (occupation)
23278007,Community health physician (occupation)
22983004,Thoracic surgeon (occupation)
22731001,Orthopedic surgeon (occupation)
22515006,Medical assistant (occupation)
21450003,Neuropsychiatrist (occupation)
21365001,Specialized dentist (occupation)
20145008,Removable prosthodontist (occupation)
19244007,Gerodontist (occupation)
18850004,Laboratory hematologist (occupation)
18803008,Dermatologist (occupation)
17561000,Cardiologist (occupation)
14698002,Medical microbiologist (occupation)
13580004,School dental assistant (occupation)
11935004,Obstetrician (occupation)
11911009,Nephrologist (occupation)
11661002,Neuropathologist (occupation)
8724009,Plastic surgeon (occupation)
6868009,Hospital administrator (occupation)
6816002,Specialized nurse (occupation)
5275007,Auxiliary nurse (occupation)
4162009,Dental assistant (occupation)
3842006,Chiropractor (occupation)
3430008,Radiation therapist (occupation)
1421009,Specialized surgeon (occupation)
